Niveau_alerte,date,region_id,hospit_pct,first_dose,second_dose,CONNECT_lag,Faibles_revenues_65_ans,Immigration_2011_2016
2,2021-01-11,15,0.009331523583305,0.01076348829318,0,0.38,0.042,0.0061
3,2021-01-11,16,0.01536803109662,0.012059471324953,2.21654294662786E-06,0.38,0.05,0.0167
1,2021-01-12,1,0.001519872330724,0.01313676317856,0,0.38,0.014,0.0031
3,2021-01-12,2,0.013387946506108,0.014397470039947,0,0.38,0.017,0.0022
3,2021-01-12,3,0.017123358041198,0.016045271418924,2.73973728659159E-06,0.38,0.084,0.0174
2,2021-01-12,4,0.00943932382977,0.012375346845988,1.96652579786868E-06,0.38,0.021,0.0053
3,2021-01-12,5,0.01904298424722,0.010145678829491,4.23177427716006E-06,0.38,0.021,0.0113
4,2021-01-12,6,0.038310151572261,0.01272422252019,7.72382088150423E-06,0.38,0.145,0.0714
2,2021-01-12,7,0.008625105853572,0.010133192543727,4.44323634880973E-05,0.38,0.06,0.0201
1,2021-01-12,8,0.001363168548975,0.013890687514058,0,0.38,0.015,0.0039
1,2021-01-12,9,0.002161741498952,0.020806761927409,0,0.38,0.013,0.0026
1,2021-01-12,10,0,0.010469364811692,0,0.38,0.011,0.0039
1,2021-01-12,11,0.003321854480628,0.030295312863328,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-12,12,0.009045852952519,0.013371198956394,0,0.38,0.03,0.0041
3,2021-01-12,13,0.017021558276378,0.009993073171424,0,0.38,0.085,0.0358
2,2021-01-12,14,0.009498864178368,0.012621363147641,0,0.38,0.04,0.0054
2,2021-01-12,15,0.009840515778758,0.012064811672888,1.69664065151001E-06,0.38,0.042,0.0061
3,2021-01-12,16,0.015811339685946,0.013499485392613,3.69423824437977E-06,0.38,0.05,0.0167
1,2021-01-13,1,0.002533120551207,0.013207690553994,0,0.38,0.014,0.0031
3,2021-01-13,2,0.013026110114051,0.014940224628032,0,0.38,0.017,0.0022
3,2021-01-13,3,0.017260344905527,0.017434318223226,4.10960592988738E-06,0.38,0.084,0.0174
2,2021-01-13,4,0.009635976409557,0.013307480074177,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-13,5,0.020312516530368,0.011381356918422,4.23177427716006E-06,0.38,0.021,0.0113
4,2021-01-13,6,0.037743738040951,0.013404433679155,7.72382088150423E-06,0.38,0.145,0.0714
2,2021-01-13,7,0.008886472697619,0.010823201012013,4.44323634880973E-05,0.38,0.06,0.0201
1,2021-01-13,8,0.001363168548975,0.015056196623432,0,0.38,0.015,0.0039
1,2021-01-13,9,0.001080870749476,0.022125424241769,0,0.38,0.013,0.0026
2,2021-01-13,10,0.007026419336706,0.010469364811692,0,0.38,0.011,0.0039
2,2021-01-13,11,0.004429139307504,0.030926465214647,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-13,12,0.009045852952519,0.015006593950705,0,0.38,0.03,0.0041
3,2021-01-13,13,0.017257968807995,0.011863080476509,0,0.38,0.085,0.0358
2,2021-01-13,14,0.009700967671525,0.013842068246308,0,0.38,0.04,0.0054
3,2021-01-13,15,0.010858500169664,0.013376314896505,1.69664065151001E-06,0.38,0.042,0.0061
3,2021-01-13,16,0.015885224450833,0.015066581255879,5.91078119100763E-06,0.38,0.05,0.0167
1,2021-01-14,1,0.002533120551207,0.013303949134939,0,0.38,0.014,0.0031
3,2021-01-14,2,0.012664273721994,0.016952034967869,0,0.38,0.017,0.0022
3,2021-01-14,3,0.01643842371955,0.019315147870471,4.10960592988738E-06,0.38,0.084,0.0174
2,2021-01-14,4,0.009242671249983,0.014581788791196,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-14,5,0.018619806819504,0.012947113400971,4.23177427716006E-06,0.38,0.021,0.0113
4,2021-01-14,6,0.037949706597791,0.014403896101221,9.26858505780508E-06,0.38,0.145,0.0714
2,2021-01-14,7,0.008363739009524,0.012229354632989,4.44323634880973E-05,0.38,0.06,0.0201
1,2021-01-14,8,0.002044752823463,0.015914992809286,0,0.38,0.015,0.0039
1,2021-01-14,9,0.002161741498952,0.023919669685899,0,0.38,0.013,0.0026
1,2021-01-14,10,0,0.010609893198426,0,0.38,0.011,0.0039
1,2021-01-14,11,0.002214569653752,0.034801962108713,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-14,12,0.007617560381068,0.017375179131693,0,0.38,0.03,0.0041
3,2021-01-14,13,0.017257968807995,0.013191707664193,0,0.38,0.085,0.0358
2,2021-01-14,14,0.007882036233114,0.015091067834017,0,0.38,0.04,0.0054
3,2021-01-14,15,0.011537156430268,0.014984730234136,1.69664065151001E-06,0.38,0.042,0.0061
3,2021-01-14,16,0.015811339685946,0.016700912255192,6.64962883988359E-06,0.38,0.05,0.0167
1,2021-01-15,1,0.002026496440966,0.014692099197001,0,0.38,0.014,0.0031
3,2021-01-15,2,0.012664273721994,0.019097724772767,0,0.38,0.017,0.0022
3,2021-01-15,3,0.015753489397902,0.021102826449972,4.10960592988738E-06,0.38,0.084,0.0174
2,2021-01-15,4,0.009635976409557,0.015873796240396,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-15,5,0.018408218105646,0.014713879161686,6.34766141574008E-06,0.38,0.021,0.0113
4,2021-01-15,6,0.03722881664885,0.01531067267271,1.13282706262062E-05,0.38,0.145,0.0714
2,2021-01-15,7,0.008363739009524,0.012953340791001,7.84100532142895E-05,0.38,0.06,0.0201
1,2021-01-15,8,0.002044752823463,0.01678742068063,0,0.38,0.015,0.0039
1,2021-01-15,9,0.002161741498952,0.024957305605396,0,0.38,0.013,0.0026
1,2021-01-15,10,0,0.01075042158516,0,0.38,0.011,0.0039
1,2021-01-15,11,0.003321854480628,0.038976425906036,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-15,12,0.007141462857252,0.019862788693636,0,0.38,0.03,0.0041
3,2021-01-15,13,0.016548737213145,0.014558160536936,2.36410531616362E-06,0.38,0.085,0.0358
2,2021-01-15,14,0.007477829246801,0.016641201626529,0,0.38,0.04,0.0054
3,2021-01-15,15,0.012215812690872,0.01619104173736,3.39328130302002E-06,0.38,0.042,0.0061
3,2021-01-15,16,0.015737454921058,0.01801679991784,8.1273241376355E-06,0.38,0.05,0.0167
1,2021-01-16,1,0.001519872330724,0.01609544798237,0,0.38,0.014,0.0031
3,2021-01-16,2,0.013026110114051,0.021370057314885,0,0.38,0.017,0.0022
3,2021-01-16,3,0.014794581347595,0.023016532944656,5.47947457318318E-06,0.38,0.084,0.0174
2,2021-01-16,4,0.009832628989343,0.015970156004492,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-16,5,0.018831395533362,0.015928398379231,8.46354855432011E-06,0.38,0.021,0.0113
4,2021-01-16,6,0.03655941883912,0.015907466566154,1.23581134104068E-05,0.38,0.145,0.0714
2,2021-01-16,7,0.007841005321429,0.01360675790112,0.00011238774294,0.38,0.06,0.0201
1,2021-01-16,8,0.002044752823463,0.01763940102374,0,0.38,0.015,0.0039
1,2021-01-16,9,0.002161741498952,0.027194708056811,0,0.38,0.013,0.0026
1,2021-01-16,10,0,0.011172006745363,0,0.38,0.011,0.0039
1,2021-01-16,11,0.003321854480628,0.041910730697257,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-16,12,0.007141462857252,0.021529130026995,0,0.38,0.03,0.0041
3,2021-01-16,13,0.017257968807995,0.015168099708506,2.36410531616362E-06,0.38,0.085,0.0358
2,2021-01-16,14,0.007882036233114,0.018249945432057,0,0.38,0.04,0.0054
3,2021-01-16,15,0.01187648456057,0.017136070580251,3.39328130302002E-06,0.38,0.042,0.0061
3,2021-01-16,16,0.015811339685946,0.018652947743522,8.1273241376355E-06,0.38,0.05,0.0167
1,2021-01-17,1,0.001519872330724,0.016146110393394,0,0.38,0.014,0.0031
3,2021-01-17,2,0.013026110114051,0.022325305389915,0,0.38,0.017,0.0022
3,2021-01-17,3,0.014246633890276,0.024735718091992,5.47947457318318E-06,0.38,0.084,0.0174
2,2021-01-17,4,0.009242671249983,0.017024213832149,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-17,5,0.019889339102652,0.017011732594184,8.46354855432011E-06,0.38,0.021,0.0113
4,2021-01-17,6,0.03717732450964,0.016386858382199,1.49327203709082E-05,0.38,0.145,0.0714
2,2021-01-17,7,0.008625105853572,0.014942342474203,0.00011238774294,0.38,0.06,0.0201
1,2021-01-17,8,0.000681584274488,0.018498197209594,0,0.38,0.015,0.0039
1,2021-01-17,9,0.002161741498952,0.027248751594284,0,0.38,0.013,0.0026
1,2021-01-17,10,0,0.011453063518831,0,0.38,0.011,0.0039
1,2021-01-17,11,0.003321854480628,0.041955022090332,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-17,12,0.007855609142977,0.021817169028904,0,0.38,0.03,0.0041
3,2021-01-17,13,0.017967200402844,0.015624372034525,2.36410531616362E-06,0.38,0.085,0.0358
2,2021-01-17,14,0.008084139726271,0.019850605097859,0,0.38,0.04,0.0054
3,2021-01-17,15,0.012215812690872,0.017894468951476,3.39328130302002E-06,0.38,0.042,0.0061
3,2021-01-17,16,0.016697956864597,0.018816233073924,8.1273241376355E-06,0.38,0.05,0.0167
1,2021-01-18,1,0.002026496440966,0.019175722572637,0,0.38,0.014,0.0031
3,2021-01-18,2,0.011578764545823,0.022679905054131,0,0.38,0.017,0.0022
3,2021-01-18,3,0.014109647025947,0.024845307583456,5.47947457318318E-06,0.38,0.084,0.0174
2,2021-01-18,4,0.009832628989343,0.018707559915125,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-18,5,0.019889339102652,0.01815007987474,1.26953228314802E-05,0.38,0.021,0.0113
4,2021-01-18,6,0.03712583237043,0.016956361441862,2.0081934291911E-05,0.38,0.145,0.0714
2,2021-01-18,7,0.008625105853572,0.016494861527846,0.000115001411381,0.38,0.06,0.0201
1,2021-01-18,8,0.000681584274488,0.021115480823627,0,0.38,0.015,0.0039
1,2021-01-18,9,0.002161741498952,0.027637865064096,0,0.38,0.013,0.0026
1,2021-01-18,10,0,0.013701517706577,0,0.38,0.011,0.0039
1,2021-01-18,11,0.003321854480628,0.048011870093344,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-18,12,0.007617560381068,0.024319061516561,0,0.38,0.03,0.0041
3,2021-01-18,13,0.018440021466076,0.016139746993449,2.36410531616362E-06,0.38,0.085,0.0358
2,2021-01-18,14,0.008690450205741,0.021811008981479,0,0.38,0.04,0.0054
3,2021-01-18,15,0.010858500169664,0.019221241940957,3.39328130302002E-06,0.38,0.042,0.0061
3,2021-01-18,16,0.017732343573023,0.019823282419342,1.18215623820153E-05,0.38,0.05,0.0167
1,2021-01-19,1,0.002026496440966,0.020477746535958,5.06624110241406E-06,0.38,0.014,0.0031
3,2021-01-19,2,0.010855091761709,0.022755890696463,0,0.38,0.017,0.0022
3,2021-01-19,3,0.014931568211924,0.025004212346078,5.47947457318318E-06,0.38,0.084,0.0174
2,2021-01-19,4,0.009046018670196,0.020674085712994,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-19,5,0.02010092781651,0.019174169249812,1.26953228314802E-05,0.38,0.021,0.0113
4,2021-01-19,6,0.03604449744702,0.017659744063471,2.21416198603121E-05,0.38,0.145,0.0714
2,2021-01-19,7,0.008102372165477,0.018664206333441,0.000115001411381,0.38,0.06,0.0201
1,2021-01-19,8,0.000681584274488,0.023998582304709,0,0.38,0.015,0.0039
1,2021-01-19,9,0.002161741498952,0.028978144793446,0,0.38,0.013,0.0026
1,2021-01-19,10,0,0.035764474423834,0,0.38,0.011,0.0039
1,2021-01-19,11,0.001107284826876,0.053216108779661,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-19,12,0.007617560381068,0.02544027118515,0,0.38,0.03,0.0041
3,2021-01-19,13,0.01820361093446,0.016714224585277,2.36410531616362E-06,0.38,0.085,0.0358
2,2021-01-19,14,0.008488346712585,0.022799295063016,2.02103493156776E-06,0.38,0.04,0.0054
3,2021-01-19,15,0.010688836104513,0.020731252120801,3.39328130302002E-06,0.38,0.042,0.0061
3,2021-01-19,16,0.017362919748585,0.021041642192338,1.32992576797672E-05,0.38,0.05,0.0167
1,2021-01-20,1,0.002026496440966,0.020584137599108,5.06624110241406E-06,0.38,0.014,0.0031
2,2021-01-20,2,0.00832223701731,0.024275603543102,0,0.38,0.017,0.0022
3,2021-01-20,3,0.015479515669243,0.025816544451553,5.47947457318318E-06,0.38,0.084,0.0174
3,2021-01-20,4,0.010225934148917,0.022231574144906,3.93305159573736E-06,0.38,0.021,0.0053
3,2021-01-20,5,0.018619806819504,0.020570654761275,1.69270971086402E-05,0.38,0.021,0.0113
4,2021-01-20,6,0.03583852889018,0.018508334517653,2.47162268208135E-05,0.38,0.145,0.0714
2,2021-01-20,7,0.007841005321429,0.020151383676072,0.000115001411381,0.38,0.06,0.0201
1,2021-01-20,8,0.000681584274488,0.026295521309732,0,0.38,0.015,0.0039
1,2021-01-20,9,0.002161741498952,0.037462980176831,0,0.38,0.013,0.0026
1,2021-01-20,10,0,0.051011804384486,0,0.38,0.011,0.0039
1,2021-01-20,11,0.001107284826876,0.061111049595287,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-20,12,0.008093657904885,0.02650434915088,0,0.38,0.03,0.0041
3,2021-01-20,13,0.017021558276378,0.017820625873241,2.36410531616362E-06,0.38,0.085,0.0358
2,2021-01-20,14,0.008690450205741,0.023886611856199,4.04206986313552E-06,0.38,0.04,0.0054
3,2021-01-20,15,0.010688836104513,0.022772310824567,5.08992195453003E-06,0.38,0.042,0.0061
3,2021-01-20,16,0.017067380689035,0.022107799349666,1.32992576797672E-05,0.38,0.05,0.0167
1,2021-01-21,1,0.002026496440966,0.020700661144464,5.06624110241406E-06,0.38,0.014,0.0031
2,2021-01-21,2,0.006151218664968,0.026638395183234,0,0.38,0.017,0.0022
3,2021-01-21,3,0.014657594483265,0.026564492730792,5.47947457318318E-06,0.38,0.084,0.0174
3,2021-01-21,4,0.010619239308491,0.024115505859264,5.89957739360604E-06,0.38,0.021,0.0053
3,2021-01-21,5,0.01904298424722,0.022335304634851,2.96224199401204E-05,0.38,0.021,0.0113
4,2021-01-21,6,0.035323607498079,0.019540236987422,2.78057551734152E-05,0.38,0.145,0.0714
2,2021-01-21,7,0.007841005321429,0.021690834387513,0.000146365432667,0.38,0.06,0.0201
1,2021-01-21,8,0.000681584274488,0.030930294376248,0,0.38,0.015,0.0039
1,2021-01-21,9,0.002161741498952,0.050822542640351,0,0.38,0.013,0.0026
1,2021-01-21,10,0,0.08031197301855,0,0.38,0.011,0.0039
1,2021-01-21,11,0.002214569653752,0.067289698929256,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-21,12,0.00737951161916,0.027539861265182,0,0.38,0.03,0.0041
3,2021-01-21,13,0.018676431997693,0.019179986430036,4.72821063232725E-06,0.38,0.085,0.0358
2,2021-01-21,14,0.007882036233114,0.025234642155555,6.06310479470327E-06,0.38,0.04,0.0054
2,2021-01-21,15,0.009840515778758,0.024021038344079,6.78656260604004E-06,0.38,0.042,0.0061
3,2021-01-21,16,0.016697956864597,0.023852957496311,1.47769529775191E-05,0.38,0.05,0.0167
1,2021-01-22,1,0.001013248220483,0.022190136028574,1.01324822048281E-05,0.38,0.014,0.0031
2,2021-01-22,2,0.004342036704684,0.028458432235281,0,0.38,0.017,0.0022
3,2021-01-22,3,0.014383620754606,0.027371345361693,8.21921185977477E-06,0.38,0.084,0.0174
2,2021-01-22,4,0.01002928156913,0.025838182458197,5.89957739360604E-06,0.38,0.021,0.0053
3,2021-01-22,5,0.017773451964072,0.022646340044222,2.96224199401204E-05,0.38,0.021,0.0113
4,2021-01-22,6,0.034396748992299,0.020656071644103,3.19251263102175E-05,0.38,0.145,0.0714
2,2021-01-22,7,0.006272804257143,0.022668346384251,0.000180343122393,0.38,0.06,0.0201
1,2021-01-22,8,0.000681584274488,0.034235978107513,0,0.38,0.015,0.0039
1,2021-01-22,9,0.002161741498952,0.059328995438726,0,0.38,0.013,0.0026
1,2021-01-22,10,0,0.10827712197864,0,0.38,0.011,0.0039
1,2021-01-22,11,0.001107284826876,0.069360321555514,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-22,12,0.007617560381068,0.028353988030908,0,0.38,0.03,0.0041
3,2021-01-22,13,0.018440021466076,0.020737931833387,4.72821063232725E-06,0.38,0.085,0.0358
2,2021-01-22,14,0.008084139726271,0.026837322856288,6.06310479470327E-06,0.38,0.04,0.0054
3,2021-01-22,15,0.010349507974211,0.025152697658636,6.78656260604004E-06,0.38,0.042,0.0061
3,2021-01-22,16,0.016402417805046,0.0253720282624,1.6254648275271E-05,0.38,0.05,0.0167
1,2021-01-23,1,0.001013248220483,0.023345238999924,1.01324822048281E-05,0.38,0.014,0.0031
2,2021-01-23,2,0.004342036704684,0.029616308689863,0,0.38,0.017,0.0022
3,2021-01-23,3,0.013698686432958,0.028313814988281,8.21921185977477E-06,0.38,0.084,0.0174
2,2021-01-23,4,0.009635976409557,0.027138056010588,5.89957739360604E-06,0.38,0.021,0.0053
3,2021-01-23,5,0.016292330967066,0.023384784655587,2.96224199401204E-05,0.38,0.021,0.0113
4,2021-01-23,6,0.032800492676788,0.021295089091699,3.39848118786186E-05,0.38,0.145,0.0714
2,2021-01-23,7,0.005488703725,0.023214603088311,0.000180343122393,0.38,0.06,0.0201
1,2021-01-23,8,0.002044752823463,0.036376152729404,0,0.38,0.015,0.0039
1,2021-01-23,9,0.001080870749476,0.064430705376251,0,0.38,0.013,0.0026
1,2021-01-23,10,0,0.170109612141653,0,0.38,0.011,0.0039
1,2021-01-23,11,0.001107284826876,0.069437831493395,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-23,12,0.007855609142977,0.029041948952824,0,0.38,0.03,0.0041
3,2021-01-23,13,0.017021558276378,0.02127221963484,4.72821063232725E-06,0.38,0.085,0.0358
2,2021-01-23,14,0.008488346712585,0.028021649326187,6.06310479470327E-06,0.38,0.04,0.0054
2,2021-01-23,15,0.009670851713607,0.025388530709196,6.78656260604004E-06,0.38,0.042,0.0061
3,2021-01-23,16,0.016254648275271,0.02658817149245,1.69934959241469E-05,0.38,0.05,0.0167
1,2021-01-24,1,0.001013248220483,0.023355371482129,1.01324822048281E-05,0.38,0.014,0.0031
2,2021-01-24,2,0.004703873096741,0.029648873965148,0,0.38,0.017,0.0022
3,2021-01-24,3,0.01301375211131,0.028330253412,1.09589491463664E-05,0.38,0.084,0.0174
2,2021-01-24,4,0.009832628989343,0.027145922113779,5.89957739360604E-06,0.38,0.021,0.0053
3,2021-01-24,5,0.015657564825492,0.023403827639834,2.96224199401204E-05,0.38,0.021,0.0113
4,2021-01-24,6,0.032491539841528,0.021508266548029,3.86191044075211E-05,0.38,0.145,0.0714
2,2021-01-24,7,0.004704603192857,0.023225057762073,0.000180343122393,0.38,0.06,0.0201
1,2021-01-24,8,0.002044752823463,0.036396600257639,0,0.38,0.015,0.0039
1,2021-01-24,9,0.001080870749476,0.065554810955706,0,0.38,0.013,0.0026
1,2021-01-24,10,0,0.222596964586847,0,0.38,0.011,0.0039
1,2021-01-24,11,0.001107284826876,0.069448904341664,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-24,12,0.007617560381068,0.029058612366157,0,0.38,0.03,0.0041
3,2021-01-24,13,0.017021558276378,0.021366783847487,4.72821063232725E-06,0.38,0.085,0.0358
2,2021-01-24,14,0.008892553698898,0.029005893337861,8.08413972627103E-06,0.38,0.04,0.0054
2,2021-01-24,15,0.009840515778758,0.025439429928741,6.78656260604004E-06,0.38,0.042,0.0061
3,2021-01-24,16,0.016771841629484,0.026690871315644,1.69934959241469E-05,0.38,0.05,0.0167
1,2021-01-25,1,0.001013248220483,0.024733389061986,1.01324822048281E-05,0.38,0.014,0.0031
2,2021-01-25,2,0.005065709488798,0.029688675968274,3.61836392056968E-06,0.38,0.017,0.0022
3,2021-01-25,3,0.012328817789662,0.029175462364914,1.09589491463664E-05,0.38,0.084,0.0174
3,2021-01-25,4,0.010619239308491,0.02734847427096,5.89957739360604E-06,0.38,0.021,0.0053
3,2021-01-25,5,0.014176443828486,0.023638691112216,2.96224199401204E-05,0.38,0.021,0.0113
4,2021-01-25,6,0.032851984815998,0.021848114666815,4.53130825048248E-05,0.38,0.145,0.0714
2,2021-01-25,7,0.004181869504762,0.023259035451799,0.000180343122393,0.38,0.06,0.0201
1,2021-01-25,8,0.003407921372438,0.036417047785874,0,0.38,0.015,0.0039
1,2021-01-25,9,0.001080870749476,0.068084048509479,0,0.38,0.013,0.0026
1,2021-01-25,10,0,0.275505902192243,0,0.38,0.011,0.0039
1,2021-01-25,11,0.002214569653752,0.069471050038201,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-25,12,0.007855609142977,0.029196680648064,0,0.38,0.03,0.0041
3,2021-01-25,13,0.017021558276378,0.02158664564189,4.72821063232725E-06,0.38,0.085,0.0358
2,2021-01-25,14,0.008892553698898,0.030040663222823,8.08413972627103E-06,0.38,0.04,0.0054
2,2021-01-25,15,0.010010179843909,0.025615880556498,6.78656260604004E-06,0.38,0.042,0.0061
3,2021-01-25,16,0.016845726394372,0.027241312814057,1.69934959241469E-05,0.38,0.05,0.0167
1,2021-01-26,1,0.001013248220483,0.026187400258378,1.01324822048281E-05,0.38,0.014,0.0031
2,2021-01-26,2,0.004703873096741,0.029775516702368,7.23672784113935E-06,0.38,0.017,0.0022
3,2021-01-26,3,0.011643883468014,0.03005902763984,1.64384237195495E-05,0.38,0.084,0.0174
3,2021-01-26,4,0.010225934148917,0.02745859971564,1.17991547872121E-05,0.38,0.021,0.0053
3,2021-01-26,5,0.013330088973054,0.023964537731557,3.17383070787004E-05,0.38,0.021,0.0113
4,2021-01-26,6,0.032234079145478,0.022263141308848,7.6723287422942E-05,0.38,0.145,0.0714
2,2021-01-26,7,0.004181869504762,0.023300854146846,0.000185570459274,0.38,0.06,0.0201
2,2021-01-26,8,0.004089505646926,0.037119079588596,0,0.38,0.015,0.0039
1,2021-01-26,9,0.001080870749476,0.070094468103504,0,0.38,0.013,0.0026
1,2021-01-26,10,0,0.30663293985385,0,0.38,0.011,0.0039
1,2021-01-26,11,0.002214569653752,0.069493195734739,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-26,12,0.00737951161916,0.029320466004256,7.14146285725168E-06,0.38,0.03,0.0041
3,2021-01-26,13,0.016785147744762,0.021815963857558,1.8912842529309E-05,0.38,0.085,0.0358
2,2021-01-26,14,0.008084139726271,0.030163946353649,1.81893143841098E-05,0.38,0.04,0.0054
2,2021-01-26,15,0.010010179843909,0.025700712589074,1.52697658635901E-05,0.38,0.042,0.0061
3,2021-01-26,16,0.016476302569934,0.027842734800242,2.14265818174027E-05,0.38,0.05,0.0167
1,2021-01-27,1,0.001013248220483,0.026268460116017,1.01324822048281E-05,0.38,0.014,0.0031
2,2021-01-27,2,0.003980200312627,0.030274850923407,7.23672784113935E-06,0.38,0.017,0.0022
3,2021-01-27,3,0.010684975417707,0.030827523948729,3.01371101525075E-05,0.38,0.084,0.0174
3,2021-01-27,4,0.010422586728704,0.027535294221757,1.57322063829494E-05,0.38,0.021,0.0053
3,2021-01-27,5,0.01375326640077,0.025088073802143,4.65495170487606E-05,0.38,0.021,0.0113
4,2021-01-27,6,0.031461697057327,0.022630795182807,9.88649072832541E-05,0.38,0.145,0.0714
2,2021-01-27,7,0.004181869504762,0.023337445505013,0.000190797796155,0.38,0.06,0.0201
2,2021-01-27,8,0.004089505646926,0.037814295548573,0,0.38,0.015,0.0039
1,2021-01-27,9,0.001080870749476,0.071931948377613,0,0.38,0.013,0.0026
1,2021-01-27,10,0,0.318788645306352,0,0.38,0.011,0.0039
1,2021-01-27,11,0.001107284826876,0.069515341431276,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-27,12,0.00737951161916,0.029418065996639,7.14146285725168E-06,0.38,0.03,0.0041
3,2021-01-27,13,0.017021558276378,0.021986179440322,3.54615797424544E-05,0.38,0.085,0.0358
2,2021-01-27,14,0.008286243219428,0.030285208449543,2.42524191788131E-05,0.38,0.04,0.0054
2,2021-01-27,15,0.009331523583305,0.026107906345436,4.07193756362402E-05,0.38,0.042,0.0061
3,2021-01-27,16,0.016328533040159,0.028408692099281,3.39869918482939E-05,0.38,0.05,0.0167
1,2021-01-28,1,0.001013248220483,0.026293791321529,1.51987233072422E-05,0.38,0.014,0.0031
1,2021-01-28,2,0.003256527528513,0.030857407514618,1.44734556822787E-05,0.38,0.017,0.0022
3,2021-01-28,3,0.011095936010696,0.031046702931656,4.93152711586486E-05,0.38,0.084,0.0174
2,2021-01-28,4,0.01002928156913,0.02776341121431,3.53974643616362E-05,0.38,0.021,0.0053
3,2021-01-28,5,0.01269532283148,0.025392761550099,6.34766141574008E-05,0.38,0.021,0.0113
4,2021-01-28,6,0.030534838551547,0.023076717108366,0.000131819876378,0.38,0.145,0.0714
2,2021-01-28,7,0.004181869504762,0.023368809526299,0.000196025133036,0.38,0.06,0.0201
2,2021-01-28,8,0.004089505646926,0.037827927234063,0,0.38,0.015,0.0039
1,2021-01-28,9,0.001080870749476,0.071942757085108,0,0.38,0.013,0.0026
1,2021-01-28,10,0,0.325815064643058,0.000140528386734,0.38,0.011,0.0039
1,2021-01-28,11,0,0.069537487127814,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-28,12,0.006427316571527,0.02944187087283,1.42829257145034E-05,0.38,0.03,0.0041
3,2021-01-28,13,0.015839505618296,0.022250959235732,4.72821063232725E-05,0.38,0.085,0.0358
2,2021-01-28,14,0.007477829246801,0.030434765034479,3.83996636997874E-05,0.38,0.04,0.0054
2,2021-01-28,15,0.008143875127248,0.02653885307092,4.58092975907703E-05,0.38,0.042,0.0061
3,2021-01-28,16,0.016180763510383,0.029287181953794,5.17193354213168E-05,0.38,0.05,0.0167
1,2021-01-29,1,0.001013248220483,0.026293791321529,3.03974466144844E-05,0.38,0.014,0.0031
1,2021-01-29,2,0.002532854744399,0.030875499334221,1.80918196028484E-05,0.38,0.017,0.0022
3,2021-01-29,3,0.011232922875026,0.031287799812876,5.75344830184234E-05,0.38,0.084,0.0174
3,2021-01-29,4,0.010422586728704,0.027838139194629,4.9163144946717E-05,0.38,0.021,0.0053
3,2021-01-29,5,0.011002613120616,0.025553568972631,8.25195984046211E-05,0.38,0.021,0.0113
4,2021-01-29,6,0.028784105818406,0.023198238556902,0.000158080867375,0.38,0.145,0.0714
2,2021-01-29,7,0.003920502660714,0.023381877868501,0.000206479806798,0.38,0.06,0.0201
2,2021-01-29,8,0.004089505646926,0.037862006447787,0,0.38,0.015,0.0039
1,2021-01-29,9,0.001080870749476,0.071942757085108,0,0.38,0.013,0.0026
1,2021-01-29,10,0,0.331787521079258,0.000140528386734,0.38,0.011,0.0039
1,2021-01-29,11,0,0.069548559976083,2.21456965375203E-05,0.38,0.011,0.0022
2,2021-01-29,12,0.006427316571527,0.029460914773782,1.42829257145034E-05,0.38,0.03,0.0041
3,2021-01-29,13,0.015366684555064,0.022279328499526,6.38308435364179E-05,0.38,0.085,0.0358
2,2021-01-29,14,0.007477829246801,0.03053985885092,5.65889780838972E-05,0.38,0.04,0.0054
2,2021-01-29,15,0.007465218866644,0.026828978622328,7.12589073634204E-05,0.38,0.042,0.0061
3,2021-01-29,16,0.015737454921058,0.030228473858462,6.20632025055801E-05,0.38,0.05,0.0167
1,2021-01-30,1,0.001013248220483,0.026293791321529,3.03974466144844E-05,0.38,0.014,0.0031
1,2021-01-30,2,0.001809181960285,0.030879117698142,1.80918196028484E-05,0.38,0.017,0.0022
3,2021-01-30,3,0.010411001689048,0.031304238236596,6.0274220305015E-05,0.38,0.084,0.0174
